,,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8
Rater_8,Person_148,1,1,1,1,2,0,1,0
Rater_8,Person_149,3,2,3,3,3,1,0,2
Rater_8,Person_150,4,4,5,4,2,3,3,2
Rater_8,Person_151,4,4,4,3,5,4,3,4
Rater_8,Person_152,0,2,1,1,1,0,1,2
Rater_8,Person_153,3,2,4,1,3,1,2,1
Rater_8,Person_154,5,4,5,2,3,3,3,4
Rater_8,Person_155,4,3,4,3,3,3,3,4
Rater_8,Person_156,3,2,4,2,3,0,3,2
Rater_8,Person_157,4,3,5,2,2,3,1,2
Rater_8,Person_158,1,1,2,0,0,0,0,0
Rater_8,Person_159,4,3,5,3,3,0,3,2
Rater_8,Person_160,3,1,3,3,4,1,2,1
Rater_8,Person_161,2,2,4,2,3,4,3,4
Rater_8,Person_162,3,0,2,2,2,2,1,3
Rater_8,Person_163,3,3,3,2,4,2,3,4
Rater_8,Person_164,4,5,5,4,5,2,3,4
Rater_8,Person_165,1,3,4,1,4,3,2,3
Rater_8,Person_166,3,4,4,3,2,3,3,2
Rater_8,Person_167,3,4,4,2,3,2,0,3
Rater_8,Person_168,4,3,3,3,3,3,3,1
Rater_8,Person_169,3,4,2,2,2,0,1,1
Rater_8,Person_170,4,4,3,3,3,1,1,3
Rater_8,Person_171,4,2,3,2,2,2,3,2
Rater_8,Person_172,5,5,5,4,5,4,4,4
Rater_8,Person_173,3,5,4,4,4,4,5,4
Rater_8,Person_174,4,4,3,4,2,2,1,4
Rater_8,Person_175,2,2,1,2,3,0,2,1
Rater_8,Person_176,3,3,2,1,1,0,0,0
Rater_8,Person_177,4,4,5,3,4,3,3,4
Rater_8,Person_178,3,3,4,3,3,3,1,3
Rater_8,Person_179,4,4,4,2,4,3,3,2
Rater_8,Person_180,0,1,1,0,0,0,0,0
Rater_8,Person_181,4,5,4,5,4,2,2,5
Rater_8,Person_182,5,3,4,4,3,3,4,3
Rater_8,Person_183,1,2,2,0,3,0,1,1
Rater_8,Person_184,3,3,4,1,3,0,1,1
Rater_8,Person_185,3,3,3,2,3,2,2,3
Rater_8,Person_186,3,2,4,3,3,0,2,3
Rater_8,Person_187,4,2,3,2,3,0,1,2
Rater_8,Person_188,4,4,4,3,3,2,2,4
Rater_8,Person_189,3,4,4,4,2,0,1,4
Rater_8,Person_190,1,1,4,4,3,0,1,3
Rater_8,Person_191,4,3,5,5,4,4,4,4
Rater_8,Person_192,0,1,0,0,0,0,0,0
Rater_8,Person_193,1,3,5,1,2,3,1,2
Rater_8,Person_194,4,3,4,4,2,2,1,2
Rater_8,Person_195,1,3,4,3,3,2,1,3
Rater_8,Person_196,4,1,2,2,2,1,0,2
Rater_8,Person_197,0,2,2,0,1,1,0,0
Rater_8,Person_198,3,4,3,2,4,1,3,3
Rater_8,Person_199,5,5,5,5,4,4,2,4
Rater_8,Person_200,1,2,1,1,0,0,0,0
